patent_id,patent_type,patent_date,patent_title,year,quarter,month,day_of_week,day_of_year,quarter_end,title_len_chars,title_len_words,title_has_number,title_has_acronym,kw_5g,kw_ai_ml,kw_cloud_edge,kw_security,kw_iot,kw_network,kw_energy,kw_antenna,kw_data,keyword_score,is_utility,is_design,is_other_type,tech_era,patent_count,patent_unique,utility_share,design_share,avg_title_words,avg_keyword_score,kw_5g_count,kw_ai_ml_count,kw_cloud_edge_count,kw_security_count,kw_iot_count,kw_network_count,kw_energy_count,kw_antenna_count,kw_data_count,patent_count_lag1,patent_count_lag2,patent_count_lag4,patent_count_roll4_mean,patent_count_roll8_mean,patent_count_qoq,patent_count_yoy,target_patent_count_current,target_patent_count_next_quarter,years_since_first_patent,patent_seq_global,year_patent_count
8704557,utility,2014-04-22,High-speed non-integer frequency divider circuit,2014,2,4,1,112,2014-06-30,48,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12842,1697
8705337,utility,2014-04-22,Efficient Zadoff-Chu sequence generation,2014,2,4,1,112,2014-06-30,40,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12823,1697
8705363,utility,2014-04-22,Packet scheduling method and apparatus,2014,2,4,1,112,2014-06-30,38,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12824,1697
8705428,utility,2014-04-22,"Method for multimedia broadcast and multicast service, MBMS, notification indicator detection, computer program, and user equipment apparatus",2014,2,4,1,112,2014-06-30,141,17,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12825,1697
8705431,utility,2014-04-22,Method and system for providing autonomous retransmissions in a wireless communication system,2014,2,4,1,112,2014-06-30,93,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12826,1697
8705434,utility,2014-04-22,Methods and arrangements in a wireless communications system,2014,2,4,1,112,2014-06-30,60,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12827,1697
8705439,utility,2014-04-22,Delegation based mobility management,2014,2,4,1,112,2014-06-30,36,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12828,1697
8705440,utility,2014-04-22,Method and apparatus for cell searching,2014,2,4,1,112,2014-06-30,39,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12829,1697
8705466,utility,2014-04-22,Method and apparatus for conveying precoding information in a MIMO system,2014,2,4,1,112,2014-06-30,73,11,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12830,1697
8705477,utility,2014-04-22,Simultaneous reporting of ACK/NACK and channel-state information using PUCCH format 3 resources,2014,2,4,1,112,2014-06-30,95,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12839,1697
8705534,utility,2014-04-22,Provider edge bridge with remote customer service interface,2014,2,4,1,112,2014-06-30,59,8,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12831,1697
8705535,utility,2014-04-22,"Method for processing packets of the IP type intended to be carried over a communications channel of a wireless network, and equipment for same",2014,2,4,1,112,2014-06-30,143,24,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12841,1697
8705536,utility,2014-04-22,Methods of operating forwarding elements including shadow tables and related forwarding elements,2014,2,4,1,112,2014-06-30,96,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12833,1697
8705542,utility,2014-04-22,L2 method for partial VLAN service migration,2014,2,4,1,112,2014-06-30,44,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12834,1697
8705553,utility,2014-04-22,Method for enabling a home base station to choose between local and remote transportation of uplink data packets,2014,2,4,1,112,2014-06-30,112,18,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12835,1697
8705574,utility,2014-04-22,System and method for allocating transmission resources,2014,2,4,1,112,2014-06-30,55,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12836,1697
8705575,utility,2014-04-22,Methods and arrangements in a wireless communication system using multi-codeword transmission and ACK/NACK compression,2014,2,4,1,112,2014-06-30,118,14,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12837,1697
8705595,utility,2014-04-22,Digital output power measurement in radio communication systems,2014,2,4,1,112,2014-06-30,63,8,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12838,1697
8705636,utility,2014-04-22,Passive single-ended line test,2014,2,4,1,112,2014-06-30,30,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12832,1697
8705665,utility,2014-04-22,"Process for performing log-likelihood-ratio clipping in a soft-decision near-ML detector, and detector for doing the same",2014,2,4,1,112,2014-06-30,121,16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12844,1697
8705668,utility,2014-04-22,Calculation of soft values for uplink communication,2014,2,4,1,112,2014-06-30,51,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12840,1697
8706068,utility,2014-04-22,Adaptive signal power measurement methods and apparatus,2014,2,4,1,112,2014-06-30,55,7,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12856,1697
8706080,utility,2014-04-22,Charging correlation for dedicated bearers,2014,2,4,1,112,2014-06-30,42,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12864,1697
8706084,utility,2014-04-22,Roaming selection of a v-ePDG,2014,2,4,1,112,2014-06-30,29,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12850,1697
8706086,utility,2014-04-22,Identification of a manipulated or defect base station during handover,2014,2,4,1,112,2014-06-30,70,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12846,1697
8706089,utility,2014-04-22,Change detection of target identification data in lawful interception systems,2014,2,4,1,112,2014-06-30,77,10,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12854,1697
8706098,utility,2014-04-22,Method of conditionally routing a call made to a fixed telephone number,2014,2,4,1,112,2014-06-30,71,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12847,1697
8706108,utility,2014-04-22,Frequency scanning technique for a cell search procedure,2014,2,4,1,112,2014-06-30,56,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12848,1697
8706118,utility,2014-04-22,3G LTE intra-EUTRAN handover control using empty GRE packets,2014,2,4,1,112,2014-06-30,60,9,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12849,1697
8706122,utility,2014-04-22,Circuit switched fallback for mobile terminated calls,2014,2,4,1,112,2014-06-30,53,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12843,1697
8706130,utility,2014-04-22,Dynamic frequency band allocation between radio communication networks,2014,2,4,1,112,2014-06-30,70,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12851,1697
8706165,utility,2014-04-22,"Method and apparatus for reducing combiner loss in a multi-sector, omni-base station",2014,2,4,1,112,2014-06-30,84,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12858,1697
8706509,utility,2014-04-22,Method and a decoder for attenuation of signal regions reconstructed with low accuracy,2014,2,4,1,112,2014-06-30,86,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12853,1697
8706511,utility,2014-04-22,Low-complexity spectral analysis/synthesis using selectable time resolution,2014,2,4,1,112,2014-06-30,75,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12857,1697
8706752,utility,2014-04-22,Method and apparatus for determining a list of members for a push to talk communications service,2014,2,4,1,112,2014-06-30,96,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12852,1697
8706851,utility,2014-04-22,Configuration of a network node using captive mode,2014,2,4,1,112,2014-06-30,50,8,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12855,1697
8707140,utility,2014-04-22,Apparatus and method for error correction in mobile wireless applications incorporating correction bypass,2014,2,4,1,112,2014-06-30,105,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12863,1697
8707146,utility,2014-04-22,Method and system for stopping execution of a turbo decoder,2014,2,4,1,112,2014-06-30,59,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12862,1697
8707325,utility,2014-04-22,Retrieving an object,2014,2,4,1,112,2014-06-30,20,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12861,1697
8707330,utility,2014-04-22,Method and system for controlled communication between applications,2014,2,4,1,112,2014-06-30,67,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12860,1697
8707418,utility,2014-04-22,System and methods for web-application communication,2014,2,4,1,112,2014-06-30,52,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12859,1697
8710921,utility,2014-04-29,High order continuous time filter,2014,2,4,1,119,2014-06-30,33,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12875,1697
8711703,utility,2014-04-29,Load balancing in shortest-path-bridging networks,2014,2,4,1,119,2014-06-30,49,5,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12865,1697
8711717,utility,2014-04-29,Method of requesting CQI reports,2014,2,4,1,119,2014-06-30,32,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12878,1697
8711719,utility,2014-04-29,Generating network topology parameters and monitoring a communications network domain,2014,2,4,1,119,2014-06-30,85,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12871,1697
8711733,utility,2014-04-29,Indicating transfer in an IMS network,2014,2,4,1,119,2014-06-30,37,6,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12867,1697
8711744,utility,2014-04-29,Commissioning incoming packet switched connections,2014,2,4,1,119,2014-06-30,50,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12868,1697
8711766,utility,2014-04-29,SRB enhancement on HS-DSCH during cell change,2014,2,4,1,119,2014-06-30,45,7,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12869,1697
8711769,utility,2014-04-29,Interferer region identification using image processing,2014,2,4,1,119,2014-06-30,55,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12870,1697
8711776,utility,2014-04-29,Methods and apparatus for adapting network characteristics in telecommunications systems,2014,2,4,1,119,2014-06-30,88,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12866,1697
8711788,utility,2014-04-29,Arrangements and method relating to communication bearers,2014,2,4,1,119,2014-06-30,57,7,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12877,1697
8711791,utility,2014-04-29,Denial of service (DoS) attack prevention through random access channel resource reallocation,2014,2,4,1,119,2014-06-30,93,12,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12879,1697
8711811,utility,2014-04-29,Identifying multi-component carrier cells,2014,2,4,1,119,2014-06-30,41,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12873,1697
8711822,utility,2014-04-29,Mobility management in a communications system,2014,2,4,1,119,2014-06-30,46,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12881,1697
8711826,utility,2014-04-29,TDD time slot splitting,2014,2,4,1,119,2014-06-30,23,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12874,1697
8711843,utility,2014-04-29,Cryptographically generated addresses using backward key chain for secure route optimization in mobile internet protocol,2014,2,4,1,119,2014-06-30,120,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12872,1697
8711860,utility,2014-04-29,Controller for flexible and extensible flow processing in software-defined networks,2014,2,4,1,119,2014-06-30,83,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12882,1697
8711880,utility,2014-04-29,Method for reserving network bandwidth for versioned network services,2014,2,4,1,119,2014-06-30,69,9,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12876,1697
8711889,utility,2014-04-29,Asynchronous line interface rate adaptation to the physical layer with synchronous lines at the connection layer,2014,2,4,1,119,2014-06-30,112,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12895,1697
8711987,utility,2014-04-29,Method and receiver for jointly decoding received communication signals using maximum likelihood detection,2014,2,4,1,119,2014-06-30,106,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12880,1697
8711988,utility,2014-04-29,Method and apparatus for generating soft bit values in reduced-state equalizers,2014,2,4,1,119,2014-06-30,79,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12893,1697
8711991,utility,2014-04-29,Method and a channel estimating arrangement for performing channel estimation,2014,2,4,1,119,2014-06-30,77,10,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12898,1697
8712017,utility,2014-04-29,Network fault detection,2014,2,4,1,119,2014-06-30,23,3,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12883,1697
8712336,utility,2014-04-29,Data unit receiver and sender control method,2014,2,4,1,119,2014-06-30,44,7,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12890,1697
8712350,utility,2014-04-29,RF amplifier with digital filter for polar transmitter,2014,2,4,1,119,2014-06-30,54,8,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12884,1697
8712419,utility,2014-04-29,Local call local switching at handover,2014,2,4,1,119,2014-06-30,38,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12885,1697
8712463,utility,2014-04-29,Wireless communication power control,2014,2,4,1,119,2014-06-30,36,4,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12886,1697
8712464,utility,2014-04-29,Method and apparatus for communication channel error rate estimation,2014,2,4,1,119,2014-06-30,68,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12887,1697
8712474,utility,2014-04-29,Secure soft SIM credential transfer,2014,2,4,1,119,2014-06-30,35,5,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12894,1697
8713153,utility,2014-04-29,Domain isolation through virtual network machines,2014,2,4,1,119,2014-06-30,49,6,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,smartphone_2010s,427,427,1.0,0.0,8.925058548009368,0.5831381733021077,0,4,9,2,0,177,17,8,32,327.0,404.0,302.0,376.25,337.375,0.3058103975535169,0.4139072847682119,427,525.0,38,12889,1697
